train_loss,epoch,step,val_loss,val_acc,train_acc
0.35360151529312134,15,6899,,,
0.2576364278793335,15,6949,,,
0.4965460002422333,15,6999,,,
0.21151103079319,15,7049,,,
0.28027647733688354,15,7099,,,
0.38180819153785706,15,7149,,,
0.4162258505821228,15,7199,,,
,15,7199,0.34544509649276733,0.8681250214576721,
,15,7199,,,0.8699305653572083
0.5130629539489746,16,7249,,,
0.3081730306148529,16,7299,,,
0.4200027287006378,16,7349,,,
0.21101003885269165,16,7399,,,
0.76517254114151,16,7449,,,
0.1951163113117218,16,7499,,,
0.19235828518867493,16,7549,,,
0.3186079263687134,16,7599,,,
0.21841509640216827,16,7649,,,
,16,7649,0.33885639905929565,0.8581249713897705,
,16,7649,,,0.8706250190734863
0.3438299894332886,17,7699,,,
0.24410369992256165,17,7749,,,
0.2976134717464447,17,7799,,,
0.2623119056224823,17,7849,,,
0.4139118194580078,17,7899,,,
0.3051356375217438,17,7949,,,
0.5537442564964294,17,7999,,,
0.22630691528320312,17,8049,,,
0.5743163824081421,17,8099,,,
,17,8099,0.3439672589302063,0.8650000095367432,
,17,8099,,,0.8767361044883728
0.4254392087459564,18,8149,,,
0.29075855016708374,18,8199,,,
0.30833613872528076,18,8249,,,
0.34453538060188293,18,8299,,,
0.2498835027217865,18,8349,,,
0.2716585099697113,18,8399,,,
0.35763177275657654,18,8449,,,
0.4405709207057953,18,8499,,,
0.18906432390213013,18,8549,,,
,18,8549,0.36675402522087097,0.8568750023841858,
,18,8549,,,0.8813889026641846
0.5655798316001892,19,8599,,,
0.1691765934228897,19,8649,,,
0.28404319286346436,19,8699,,,
0.20374059677124023,19,8749,,,
0.2945830523967743,19,8799,,,
0.14937858283519745,19,8849,,,
0.16414709389209747,19,8899,,,
0.25285008549690247,19,8949,,,
0.16143742203712463,19,8999,,,
,19,8999,0.3680875897407532,0.856249988079071,
,19,8999,,,0.878819465637207
0.3911009728908539,20,9049,,,
0.3687620162963867,20,9099,,,
0.5252443552017212,20,9149,,,
0.29244861006736755,20,9199,,,
0.5144497156143188,20,9249,,,
0.2840036153793335,20,9299,,,
0.4673088788986206,20,9349,,,
0.13869896531105042,20,9399,,,
0.28190985321998596,20,9449,,,
,20,9449,0.33480334281921387,0.8731250166893005,
,20,9449,,,0.8799999952316284
0.2636096775531769,21,9499,,,
0.27111923694610596,21,9549,,,
0.16324736177921295,21,9599,,,
0.3200068175792694,21,9649,,,
0.3985184133052826,21,9699,,,
0.41313478350639343,21,9749,,,
0.2527329921722412,21,9799,,,
0.316156804561615,21,9849,,,
0.18128040432929993,21,9899,,,
,21,9899,0.3285802900791168,0.8806250095367432,
,21,9899,,,0.8857638835906982
0.24168424308300018,22,9949,,,
0.3720340132713318,22,9999,,,
0.4218582808971405,22,10049,,,
0.34058552980422974,22,10099,,,
0.24380314350128174,22,10149,,,
0.20638030767440796,22,10199,,,
0.27275729179382324,22,10249,,,
0.45122000575065613,22,10299,,,
0.2742261290550232,22,10349,,,
,22,10349,0.35086196660995483,0.8650000095367432,
,22,10349,,,0.8815277814865112
0.24380528926849365,23,10399,,,
0.6927095651626587,23,10449,,,
0.13932251930236816,23,10499,,,
0.3780403137207031,23,10549,,,
0.22232554852962494,23,10599,,,
0.19217200577259064,23,10649,,,
0.28396332263946533,23,10699,,,
0.677324652671814,23,10749,,,
0.1795796900987625,23,10799,,,
,23,10799,0.33517879247665405,0.8799999952316284,
,23,10799,,,0.8843749761581421
0.3842485845088959,24,10849,,,
0.30881819128990173,24,10899,,,
0.1041264683008194,24,10949,,,
0.2882843613624573,24,10999,,,
0.33034729957580566,24,11049,,,
0.27248018980026245,24,11099,,,
0.22576898336410522,24,11149,,,
0.10881821811199188,24,11199,,,
0.17865820229053497,24,11249,,,
,24,11249,0.3488704562187195,0.8756250143051147,
,24,11249,,,0.8873611092567444
0.16289199888706207,25,11299,,,
0.27806150913238525,25,11349,,,
0.32859688997268677,25,11399,,,
0.34571146965026855,25,11449,,,
0.5215613842010498,25,11499,,,
0.2172013223171234,25,11549,,,
0.2721848785877228,25,11599,,,
0.18427637219429016,25,11649,,,
0.12012139707803726,25,11699,,,
,25,11699,0.37214526534080505,0.8687499761581421,
,25,11699,,,0.8906944394111633
0.23536445200443268,26,11749,,,
0.08270478248596191,26,11799,,,
0.2643352746963501,26,11849,,,
0.25502660870552063,26,11899,,,
0.2210051417350769,26,11949,,,
0.2479521632194519,26,11999,,,
0.1936245858669281,26,12049,,,
0.3714371919631958,26,12099,,,
0.39504289627075195,26,12149,,,
,26,12149,0.3746855556964874,0.8537499904632568,
,26,12149,,,0.8943750262260437
0.3453601896762848,27,12199,,,
0.06729996204376221,27,12249,,,
0.3993622362613678,27,12299,,,
0.23431819677352905,27,12349,,,
0.20905116200447083,27,12399,,,
0.10998063534498215,27,12449,,,
0.3279525637626648,27,12499,,,
0.26988646388053894,27,12549,,,
0.22732283174991608,27,12599,,,
,27,12599,0.43769600987434387,0.8274999856948853,
,27,12599,,,0.898888885974884
0.17715707421302795,28,12649,,,
0.17298318445682526,28,12699,,,
0.2543730139732361,28,12749,,,
0.10991762578487396,28,12799,,,
0.29324033856391907,28,12849,,,
0.4074646532535553,28,12899,,,
0.10881926119327545,28,12949,,,
0.2659803032875061,28,12999,,,
0.41664189100265503,28,13049,,,
,28,13049,0.3589257001876831,0.8581249713897705,
,28,13049,,,0.8988194465637207
0.2841693162918091,29,13099,,,
0.1748521476984024,29,13149,,,
0.3989999294281006,29,13199,,,
0.27169501781463623,29,13249,,,
0.298003226518631,29,13299,,,
0.10954789817333221,29,13349,,,
0.18371719121932983,29,13399,,,
0.2408946454524994,29,13449,,,
0.36209991574287415,29,13499,,,
,29,13499,0.33074530959129333,0.878125011920929,
,29,13499,,,0.9004861116409302
0.45015159249305725,30,13549,,,
0.22747834026813507,30,13599,,,
0.37919217348098755,30,13649,,,
0.22999989986419678,30,13699,,,
0.14030565321445465,30,13749,,,
0.2058151513338089,30,13799,,,
0.35899844765663147,30,13849,,,
0.3268946409225464,30,13899,,,
0.20327800512313843,30,13949,,,
,30,13949,0.34133225679397583,0.8856250047683716,
,30,13949,,,0.9056944251060486
0.3069852292537689,31,13999,,,
0.18174688518047333,31,14049,,,
0.10207001119852066,31,14099,,,
0.2659551203250885,31,14149,,,
0.5287526249885559,31,14199,,,
0.663597822189331,31,14249,,,
0.3568972647190094,31,14299,,,
0.4617747962474823,31,14349,,,
0.17404262721538544,31,14399,,,
,31,14399,0.34127873182296753,0.8837500214576721,
,31,14399,,,0.9022916555404663
0.16512316465377808,32,14449,,,
0.38425296545028687,32,14499,,,
0.24244911968708038,32,14549,,,
0.07598472386598587,32,14599,,,
0.491875559091568,32,14649,,,
0.3625738024711609,32,14699,,,
0.42596352100372314,32,14749,,,
0.12742730975151062,32,14799,,,
0.2247796356678009,32,14849,,,
,32,14849,0.34937721490859985,0.8831250071525574,
,32,14849,,,0.9070138931274414
0.13901394605636597,33,14899,,,
0.3032626509666443,33,14949,,,
0.4280846118927002,33,14999,,,
0.16211539506912231,33,15049,,,
0.3307417333126068,33,15099,,,
0.07310574501752853,33,15149,,,
0.19689388573169708,33,15199,,,
0.22695095837116241,33,15249,,,
0.26800432801246643,33,15299,,,
,33,15299,0.3631173372268677,0.8737499713897705,
,33,15299,,,0.9070833325386047
0.18144609034061432,34,15349,,,
0.14893092215061188,34,15399,,,
0.18850481510162354,34,15449,,,
0.31800320744514465,34,15499,,,
0.17548346519470215,34,15549,,,
0.3652494251728058,34,15599,,,
0.11404013633728027,34,15649,,,
0.11284087598323822,34,15699,,,
0.2802720069885254,34,15749,,,
,34,15749,0.3463292717933655,0.8774999976158142,
,34,15749,,,0.9085416793823242
0.273624062538147,35,15799,,,
0.2820442318916321,35,15849,,,
0.24696525931358337,35,15899,,,
0.18791769444942474,35,15949,,,
0.28657475113868713,35,15999,,,
0.08323083817958832,35,16049,,,
0.5361542105674744,35,16099,,,
0.15244074165821075,35,16149,,,
0.1868257075548172,35,16199,,,
,35,16199,0.32526060938835144,0.8943750262260437,
,35,16199,,,0.9103472232818604
0.3155723214149475,36,16249,,,
0.06018386781215668,36,16299,,,
0.1969093680381775,36,16349,,,
0.12073930352926254,36,16399,,,
0.20285069942474365,36,16449,,,
0.09360253065824509,36,16499,,,
0.22355949878692627,36,16549,,,
0.2670533359050751,36,16599,,,
0.21966145932674408,36,16649,,,
,36,16649,0.35081949830055237,0.8806250095367432,
,36,16649,,,0.9138888716697693
0.6943076848983765,37,16699,,,
0.1008361205458641,37,16749,,,
0.2727871537208557,37,16799,,,
0.0685620829463005,37,16849,,,
0.3194305896759033,37,16899,,,
0.09305154532194138,37,16949,,,
0.3429220914840698,37,16999,,,
0.19640131294727325,37,17049,,,
0.24490252137184143,37,17099,,,
,37,17099,0.35788819193840027,0.8843749761581421,
,37,17099,,,0.918749988079071
0.21755893528461456,38,17149,,,
0.3927499055862427,38,17199,,,
0.0785548985004425,38,17249,,,
0.2785564064979553,38,17299,,,
0.7400956153869629,38,17349,,,
0.23703008890151978,38,17399,,,
0.10902954638004303,38,17449,,,
0.13665108382701874,38,17499,,,
0.18053770065307617,38,17549,,,
,38,17549,0.3598891496658325,0.8974999785423279,
,38,17549,,,0.9137499928474426
0.3257007896900177,39,17599,,,
0.10711871832609177,39,17649,,,
0.1545761227607727,39,17699,,,
0.33702126145362854,39,17749,,,
0.14661839604377747,39,17799,,,
0.40514665842056274,39,17849,,,
0.13321034610271454,39,17899,,,
0.09433556348085403,39,17949,,,
0.48213696479797363,39,17999,,,
,39,17999,0.39247366786003113,0.8668749928474426,
,39,17999,,,0.9201388955116272
0.06521295011043549,40,18049,,,
0.1435438096523285,40,18099,,,
0.2558668255805969,40,18149,,,
0.26412704586982727,40,18199,,,
0.2960582375526428,40,18249,,,
0.1257631629705429,40,18299,,,
0.39963287115097046,40,18349,,,
0.29956603050231934,40,18399,,,
0.28213807940483093,40,18449,,,
,40,18449,0.3550659418106079,0.8812500238418579,
,40,18449,,,0.9181249737739563
0.21607446670532227,41,18499,,,
0.2588057518005371,41,18549,,,
0.07505158334970474,41,18599,,,
0.27138468623161316,41,18649,,,
0.29091349244117737,41,18699,,,
0.4044665992259979,41,18749,,,
0.17822307348251343,41,18799,,,
0.22843585908412933,41,18849,,,
0.24211829900741577,41,18899,,,
,41,18899,0.3873811364173889,0.8768749833106995,
,41,18899,,,0.9209027886390686
0.16566240787506104,42,18949,,,
0.17442508041858673,42,18999,,,
0.03533961996436119,42,19049,,,
0.05823350325226784,42,19099,,,
0.2072075605392456,42,19149,,,
0.14257149398326874,42,19199,,,
0.4037533402442932,42,19249,,,
0.17054906487464905,42,19299,,,
0.27760741114616394,42,19349,,,
,42,19349,0.3855735659599304,0.8774999976158142,
,42,19349,,,0.9225694537162781
0.15202449262142181,43,19399,,,
0.2505894601345062,43,19449,,,
0.1747472584247589,43,19499,,,
0.22833362221717834,43,19549,,,
0.1035526692867279,43,19599,,,
0.14443543553352356,43,19649,,,
0.11732528358697891,43,19699,,,
0.153385728597641,43,19749,,,
0.2893529534339905,43,19799,,,
,43,19799,0.32605159282684326,0.8893749713897705,
,43,19799,,,0.9215972423553467
0.32174164056777954,44,19849,,,
0.35920438170433044,44,19899,,,
0.4041801691055298,44,19949,,,
0.30900830030441284,44,19999,,,
0.16309329867362976,44,20049,,,
0.2132752388715744,44,20099,,,
0.3156410753726959,44,20149,,,
0.0869784727692604,44,20199,,,
0.2157343029975891,44,20249,,,
,44,20249,0.3632192313671112,0.8799999952316284,
,44,20249,,,0.9260416626930237
0.1391647756099701,45,20299,,,
0.10720983147621155,45,20349,,,
0.09210094064474106,45,20399,,,
0.24594664573669434,45,20449,,,
0.17494261264801025,45,20499,,,
0.11914306879043579,45,20549,,,
0.4345831871032715,45,20599,,,
0.19621765613555908,45,20649,,,
0.09542874991893768,45,20699,,,
,45,20699,0.3690723180770874,0.8799999952316284,
,45,20699,,,0.9293749928474426
0.21318493783473969,46,20749,,,
0.07821669429540634,46,20799,,,
0.1421196162700653,46,20849,,,
0.06291065365076065,46,20899,,,
0.09959311038255692,46,20949,,,
0.28117993474006653,46,20999,,,
0.27747705578804016,46,21049,,,
0.19920304417610168,46,21099,,,
0.14397123456001282,46,21149,,,
,46,21149,0.3506731390953064,0.8924999833106995,
,46,21149,,,0.9288889169692993
0.08746598660945892,47,21199,,,
0.06486796587705612,47,21249,,,
0.2916145920753479,47,21299,,,
0.23179583251476288,47,21349,,,
0.03637262061238289,47,21399,,,
0.10362513363361359,47,21449,,,
0.1886308640241623,47,21499,,,
0.3386738896369934,47,21549,,,
0.1089186891913414,47,21599,,,
,47,21599,0.35538044571876526,0.8893749713897705,
,47,21599,,,0.9302083253860474
0.12987296283245087,48,21649,,,
0.08661644160747528,48,21699,,,
0.262177973985672,48,21749,,,
0.15918074548244476,48,21799,,,
0.10423436760902405,48,21849,,,
0.09487327188253403,48,21899,,,
0.1278609335422516,48,21949,,,
0.1243394985795021,48,21999,,,
0.3278419077396393,48,22049,,,
,48,22049,0.36845576763153076,0.8824999928474426,
,48,22049,,,0.9314583539962769
0.1161395013332367,49,22099,,,
0.1327519565820694,49,22149,,,
0.2521898150444031,49,22199,,,
0.3624783754348755,49,22249,,,
0.06767146289348602,49,22299,,,
0.15270906686782837,49,22349,,,
0.3338693678379059,49,22399,,,
0.16926886141300201,49,22449,,,
0.09665394574403763,49,22499,,,
,49,22499,0.34937775135040283,0.8806250095367432,
,49,22499,,,0.933055579662323
0.2664644420146942,50,22549,,,
0.16272801160812378,50,22599,,,
0.06142076477408409,50,22649,,,
0.18389159440994263,50,22699,,,
0.03139057382941246,50,22749,,,
0.4004545509815216,50,22799,,,
0.40837860107421875,50,22849,,,
0.1030597984790802,50,22899,,,
0.12648482620716095,50,22949,,,
,50,22949,0.3899478614330292,0.8812500238418579,
,50,22949,,,0.9350000023841858
0.16165050864219666,51,22999,,,
0.3404790163040161,51,23049,,,
0.10119861364364624,51,23099,,,
0.06608796119689941,51,23149,,,
0.09372098743915558,51,23199,,,
0.4705038368701935,51,23249,,,
0.3158140480518341,51,23299,,,
0.21488793194293976,51,23349,,,
0.08572859317064285,51,23399,,,
,51,23399,0.38011521100997925,0.8924999833106995,
,51,23399,,,0.93729168176651
0.22659941017627716,52,23449,,,
0.33694201707839966,52,23499,,,
0.029239049181342125,52,23549,,,
0.1927894502878189,52,23599,,,
0.051602803170681,52,23649,,,
0.26524728536605835,52,23699,,,
0.3102048337459564,52,23749,,,
0.10705731809139252,52,23799,,,
0.13046301901340485,52,23849,,,
,52,23849,0.3750457763671875,0.8818749785423279,
,52,23849,,,0.9369444251060486
0.1423051804304123,53,23899,,,
0.2018865942955017,53,23949,,,
0.08089137077331543,53,23999,,,
0.10994168370962143,53,24049,,,
0.12959302961826324,53,24099,,,
0.12161660194396973,53,24149,,,
0.11391529440879822,53,24199,,,
0.28230050206184387,53,24249,,,
0.12383992224931717,53,24299,,,
,53,24299,0.393126904964447,0.8812500238418579,
,53,24299,,,0.9388194680213928
0.16456137597560883,54,24349,,,
0.06059399992227554,54,24399,,,
0.0946565493941307,54,24449,,,
0.15313862264156342,54,24499,,,
0.09399707615375519,54,24549,,,
0.21310651302337646,54,24599,,,
0.14118915796279907,54,24649,,,
0.2735495865345001,54,24699,,,
0.31462037563323975,54,24749,,,
,54,24749,0.40197598934173584,0.8799999952316284,
,54,24749,,,0.9420833587646484
0.10999591648578644,55,24799,,,
0.10444997251033783,55,24849,,,
0.08011812716722488,55,24899,,,
0.329176664352417,55,24949,,,
0.03894198313355446,55,24999,,,
0.191758930683136,55,25049,,,
0.11663489788770676,55,25099,,,
0.17483209073543549,55,25149,,,
0.24018096923828125,55,25199,,,
,55,25199,0.4324347972869873,0.875,
,55,25199,,,0.9447916746139526
0.06652582436800003,56,25249,,,
0.3008151352405548,56,25299,,,
0.049429431557655334,56,25349,,,
0.0783911794424057,56,25399,,,
0.17889605462551117,56,25449,,,
0.13039664924144745,56,25499,,,
0.11238619685173035,56,25549,,,
0.05646822974085808,56,25599,,,
0.06432819366455078,56,25649,,,
,56,25649,0.4188447594642639,0.8893749713897705,
,56,25649,,,0.9431250095367432
0.019115325063467026,57,25699,,,
0.046977732330560684,57,25749,,,
0.11241549998521805,57,25799,,,
0.05311206728219986,57,25849,,,
0.2074129432439804,57,25899,,,
0.0681154653429985,57,25949,,,
0.43810388445854187,57,25999,,,
0.22821609675884247,57,26049,,,
0.34526094794273376,57,26099,,,
,57,26099,0.446366548538208,0.8762500286102295,
,57,26099,,,0.9467360973358154
0.2169208526611328,58,26149,,,
0.1916991025209427,58,26199,,,
0.12886549532413483,58,26249,,,
0.352489173412323,58,26299,,,
0.07458830624818802,58,26349,,,
0.04063744097948074,58,26399,,,
0.07297275960445404,58,26449,,,
0.05205670744180679,58,26499,,,
0.1647738218307495,58,26549,,,
,58,26549,0.41627711057662964,0.8881250023841858,
,58,26549,,,0.945763885974884
0.10215510427951813,59,26599,,,
0.06852051615715027,59,26649,,,
0.027888204902410507,59,26699,,,
0.14992420375347137,59,26749,,,
0.31239569187164307,59,26799,,,
0.15167872607707977,59,26849,,,
0.187841534614563,59,26899,,,
0.25314366817474365,59,26949,,,
0.13932690024375916,59,26999,,,
,59,26999,0.4130365252494812,0.887499988079071,
,59,26999,,,0.9486111402511597
0.08936147391796112,60,27049,,,
0.12874498963356018,60,27099,,,
0.04705898463726044,60,27149,,,
0.017615213990211487,60,27199,,,
0.042821865528821945,60,27249,,,
0.2737880349159241,60,27299,,,
0.23180794715881348,60,27349,,,
0.15578073263168335,60,27399,,,
0.2212396264076233,60,27449,,,
,60,27449,0.4416998326778412,0.878125011920929,
,60,27449,,,0.9518055319786072
0.09239904582500458,61,27499,,,
0.09593486040830612,61,27549,,,
0.11424916237592697,61,27599,,,
0.3243507742881775,61,27649,,,
0.15539857745170593,61,27699,,,
0.07595150917768478,61,27749,,,
0.057452473789453506,61,27799,,,
0.27650904655456543,61,27849,,,
0.06641659140586853,61,27899,,,
,61,27899,0.46792733669281006,0.8706250190734863,
,61,27899,,,0.9559721946716309
0.05918826907873154,62,27949,,,
0.056107908487319946,62,27999,,,
0.04616804048418999,62,28049,,,
0.38226109743118286,62,28099,,,
0.1866878867149353,62,28149,,,
0.10596790164709091,62,28199,,,
0.11673979461193085,62,28249,,,
0.09077711403369904,62,28299,,,
0.09204865992069244,62,28349,,,
,62,28349,0.4517364203929901,0.8806250095367432,
,62,28349,,,0.9513888955116272
0.03923434391617775,63,28399,,,
0.14946752786636353,63,28449,,,
0.15828602015972137,63,28499,,,
0.18078386783599854,63,28549,,,
0.18600687384605408,63,28599,,,
0.07833238691091537,63,28649,,,
0.18435585498809814,63,28699,,,
0.16187986731529236,63,28749,,,
0.12474645674228668,63,28799,,,
,63,28799,0.48150503635406494,0.8756250143051147,
,63,28799,,,0.9552083611488342
0.07200806587934494,64,28849,,,
0.014345670118927956,64,28899,,,
0.10931011289358139,64,28949,,,
0.1423332393169403,64,28999,,,
0.28720325231552124,64,29049,,,
0.045634638518095016,64,29099,,,
0.19612161815166473,64,29149,,,
0.12152744829654694,64,29199,,,
0.3041267395019531,64,29249,,,
,64,29249,0.4865780174732208,0.8806250095367432,
,64,29249,,,0.9591666460037231
0.060916587710380554,65,29299,,,
0.08060597628355026,65,29349,,,
0.1162097230553627,65,29399,,,
0.1536886990070343,65,29449,,,
0.05702373385429382,65,29499,,,
0.1423594057559967,65,29549,,,
0.06376110017299652,65,29599,,,
0.05504201352596283,65,29649,,,
0.15738755464553833,65,29699,,,
,65,29699,0.48129695653915405,0.8843749761581421,
,65,29699,,,0.9599305391311646
0.025734001770615578,66,29749,,,
0.1006145179271698,66,29799,,,
0.2006813883781433,66,29849,,,
0.10423167049884796,66,29899,,,
0.06470523029565811,66,29949,,,
0.1016240194439888,66,29999,,,
0.0443868525326252,66,30049,,,
0.08753342181444168,66,30099,,,
0.13738887012004852,66,30149,,,
,66,30149,0.5141608715057373,0.878125011920929,
,66,30149,,,0.9624305367469788
0.07974345237016678,67,30199,,,
0.06874269247055054,67,30249,,,
0.03300588205456734,67,30299,,,
0.22234854102134705,67,30349,,,
0.03986234962940216,67,30399,,,
0.01503146905452013,67,30449,,,
0.053705066442489624,67,30499,,,
0.05822453275322914,67,30549,,,
0.2039959877729416,67,30599,,,
,67,30599,0.5023117661476135,0.8799999952316284,
,67,30599,,,0.9653472304344177
0.10671452432870865,68,30649,,,
0.14102225005626678,68,30699,,,
0.28209879994392395,68,30749,,,
0.09897463768720627,68,30799,,,
0.14009901881217957,68,30849,,,
0.1392369568347931,68,30899,,,
0.07915298640727997,68,30949,,,
0.03604412078857422,68,30999,,,
0.16742122173309326,68,31049,,,
,68,31049,0.5137466192245483,0.8793749809265137,
,68,31049,,,0.9651389122009277
0.07857351750135422,69,31099,,,
0.16338899731636047,69,31149,,,
0.023963741958141327,69,31199,,,
0.09316641837358475,69,31249,,,
0.12862826883792877,69,31299,,,
0.03506501019001007,69,31349,,,
0.011609787121415138,69,31399,,,
0.2223498523235321,69,31449,,,
0.04058105871081352,69,31499,,,
,69,31499,0.5349758267402649,0.8812500238418579,
,69,31499,,,0.96895831823349
0.05323540419340134,70,31549,,,
0.1263638734817505,70,31599,,,
0.17332175374031067,70,31649,,,
0.018525220453739166,70,31699,,,
0.08828490227460861,70,31749,,,
0.12000449001789093,70,31799,,,
0.03313625231385231,70,31849,,,
0.03800898417830467,70,31899,,,
0.03680983558297157,70,31949,,,
,70,31949,0.5811737179756165,0.8831250071525574,
,70,31949,,,0.9695833325386047
0.034979138523340225,71,31999,,,
0.12405610829591751,71,32049,,,
0.012717344798147678,71,32099,,,
0.01957491785287857,71,32149,,,
0.03752189502120018,71,32199,,,
0.025561999529600143,71,32249,,,
0.01427506748586893,71,32299,,,
0.06363363564014435,71,32349,,,
0.1485103964805603,71,32399,,,
