train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
0.12096549570560455,16,7649,,,,
,16,7649,0.39350631833076477,0.8500000238418579,,
,16,7649,,,0.8915972113609314,
0.49082738161087036,17,7699,,,,
0.2524941861629486,17,7749,,,,
0.22273311018943787,17,7799,,,,
0.29125475883483887,17,7849,,,,
0.2303255796432495,17,7899,,,,
0.12285983562469482,17,7949,,,,
0.33168497681617737,17,7999,,,,
0.3156367838382721,17,8049,,,,
0.1576598584651947,17,8099,,,,
,17,8099,0.4221721589565277,0.8493750095367432,,
,17,8099,,,0.8922916650772095,
0.3734433054924011,18,8149,,,,
0.37439417839050293,18,8199,,,,
0.3158303499221802,18,8249,,,,
0.3591131269931793,18,8299,,,,
0.1943274587392807,18,8349,,,,
0.1776982694864273,18,8399,,,,
0.21687474846839905,18,8449,,,,
0.1872500330209732,18,8499,,,,
0.4571705758571625,18,8549,,,,
,18,8549,0.39574649930000305,0.8550000190734863,,
,18,8549,,,0.8956944346427917,
0.26508626341819763,19,8599,,,,
0.33593687415122986,19,8649,,,,
0.19260425865650177,19,8699,,,,
0.1940929889678955,19,8749,,,,
0.19549152255058289,19,8799,,,,
0.36368250846862793,19,8849,,,,
0.24652160704135895,19,8899,,,,
0.09235508739948273,19,8949,,,,
0.2757170796394348,19,8999,,,,
,19,8999,0.4324692189693451,0.8575000166893005,,
,19,8999,,,0.8934027552604675,
0.1940511018037796,20,9049,,,,
0.23165278136730194,20,9099,,,,
0.213887557387352,20,9149,,,,
0.4328892230987549,20,9199,,,,
0.516900897026062,20,9249,,,,
0.23977307975292206,20,9299,,,,
0.19150637090206146,20,9349,,,,
0.17786431312561035,20,9399,,,,
0.3376792371273041,20,9449,,,,
,20,9449,0.3848283290863037,0.8656250238418579,,
,20,9449,,,0.9018750190734863,
0.1336856633424759,21,9499,,,,
0.18584325909614563,21,9549,,,,
0.13048267364501953,21,9599,,,,
0.2087380290031433,21,9649,,,,
0.2149883210659027,21,9699,,,,
0.2593685984611511,21,9749,,,,
0.320697546005249,21,9799,,,,
0.20383389294147491,21,9849,,,,
0.28848135471343994,21,9899,,,,
,21,9899,0.39871910214424133,0.8581249713897705,,
,21,9899,,,0.9019444584846497,
0.17236189544200897,22,9949,,,,
0.26695021986961365,22,9999,,,,
0.15970873832702637,22,10049,,,,
0.251228928565979,22,10099,,,,
0.4931601881980896,22,10149,,,,
0.14225824177265167,22,10199,,,,
0.3444651663303375,22,10249,,,,
0.22470435500144958,22,10299,,,,
0.13682864606380463,22,10349,,,,
,22,10349,0.3977978825569153,0.8518750071525574,,
,22,10349,,,0.9038194417953491,
0.281906396150589,23,10399,,,,
0.17034122347831726,23,10449,,,,
0.24233487248420715,23,10499,,,,
0.12533295154571533,23,10549,,,,
0.17849765717983246,23,10599,,,,
0.4385182559490204,23,10649,,,,
0.1762300282716751,23,10699,,,,
0.09140291064977646,23,10749,,,,
0.5128147602081299,23,10799,,,,
,23,10799,0.4245835840702057,0.859375,,
,23,10799,,,0.9059028029441833,
0.15901197493076324,24,10849,,,,
0.3410807251930237,24,10899,,,,
0.36736658215522766,24,10949,,,,
0.45558759570121765,24,10999,,,,
0.21233369410037994,24,11049,,,,
0.1248222142457962,24,11099,,,,
0.16100187599658966,24,11149,,,,
0.1961984634399414,24,11199,,,,
0.5946415066719055,24,11249,,,,
,24,11249,0.4318188726902008,0.8581249713897705,,
,24,11249,,,0.9040277600288391,
0.40811800956726074,25,11299,,,,
0.1640055626630783,25,11349,,,,
0.2659473419189453,25,11399,,,,
0.2686297297477722,25,11449,,,,
0.14068344235420227,25,11499,,,,
0.049126144498586655,25,11549,,,,
0.23963704705238342,25,11599,,,,
0.19235406816005707,25,11649,,,,
0.13125169277191162,25,11699,,,,
,25,11699,0.4596976041793823,0.8431249856948853,,
,25,11699,,,0.9065277576446533,
0.06226864829659462,26,11749,,,,
0.2798086702823639,26,11799,,,,
0.13074660301208496,26,11849,,,,
0.1678967922925949,26,11899,,,,
0.29916563630104065,26,11949,,,,
0.17735929787158966,26,11999,,,,
0.21784619987010956,26,12049,,,,
0.3499469757080078,26,12099,,,,
0.20352140069007874,26,12149,,,,
,26,12149,0.44225531816482544,0.8675000071525574,,
,26,12149,,,0.9075694680213928,
0.26850786805152893,27,12199,,,,
0.10092142969369888,27,12249,,,,
0.2333211451768875,27,12299,,,,
0.2153676152229309,27,12349,,,,
0.7255491614341736,27,12399,,,,
0.361255407333374,27,12449,,,,
0.35820063948631287,27,12499,,,,
0.1032734289765358,27,12549,,,,
0.3143433928489685,27,12599,,,,
,27,12599,0.459269255399704,0.8550000190734863,,
,27,12599,,,0.9108333587646484,
0.2565360367298126,28,12649,,,,
0.24523846805095673,28,12699,,,,
0.29290544986724854,28,12749,,,,
0.11525756120681763,28,12799,,,,
0.29565978050231934,28,12849,,,,
0.3170985281467438,28,12899,,,,
0.41749027371406555,28,12949,,,,
0.1359540969133377,28,12999,,,,
0.23411086201667786,28,13049,,,,
,28,13049,0.4195043444633484,0.8631250262260437,,
,28,13049,,,0.9131944179534912,
0.18443746864795685,29,13099,,,,
0.2870430052280426,29,13149,,,,
0.39647138118743896,29,13199,,,,
0.3244088292121887,29,13249,,,,
0.12137404829263687,29,13299,,,,
0.37454789876937866,29,13349,,,,
0.0401635579764843,29,13399,,,,
0.11530867218971252,29,13449,,,,
0.25057774782180786,29,13499,,,,
,29,13499,0.42363929748535156,0.8531249761581421,,
,29,13499,,,0.914027750492096,
0.20518063008785248,30,13549,,,,
0.46837738156318665,30,13599,,,,
0.36258625984191895,30,13649,,,,
0.25127968192100525,30,13699,,,,
0.3068823516368866,30,13749,,,,
0.08664675801992416,30,13799,,,,
0.1535189002752304,30,13849,,,,
0.48593276739120483,30,13899,,,,
0.2697804868221283,30,13949,,,,
,30,13949,0.4358902871608734,0.8668749928474426,,
,30,13949,,,0.9188888669013977,
0.2827233672142029,31,13999,,,,
0.2479575127363205,31,14049,,,,
0.07309462130069733,31,14099,,,,
0.240274578332901,31,14149,,,,
0.20289479196071625,31,14199,,,,
0.10123547166585922,31,14249,,,,
0.3268835246562958,31,14299,,,,
0.5189023613929749,31,14349,,,,
0.10459885001182556,31,14399,,,,
,31,14399,0.462797611951828,0.8581249713897705,,
,31,14399,,,0.9163194298744202,
0.08679408580064774,32,14449,,,,
0.2554476857185364,32,14499,,,,
0.15993796288967133,32,14549,,,,
0.11012180894613266,32,14599,,,,
0.34584730863571167,32,14649,,,,
0.38456445932388306,32,14699,,,,
0.20349319279193878,32,14749,,,,
0.3468121290206909,32,14799,,,,
0.17566362023353577,32,14849,,,,
,32,14849,0.49118492007255554,0.862500011920929,,
,32,14849,,,0.9217361211776733,
0.07133666425943375,33,14899,,,,
0.11024584621191025,33,14949,,,,
0.09872365742921829,33,14999,,,,
0.41935738921165466,33,15049,,,,
0.1216542050242424,33,15099,,,,
0.3213885426521301,33,15149,,,,
0.22787527740001678,33,15199,,,,
0.20271843671798706,33,15249,,,,
0.06620614230632782,33,15299,,,,
,33,15299,0.465725302696228,0.8687499761581421,,
,33,15299,,,0.9204860925674438,
0.0850529596209526,34,15349,,,,
0.2832588255405426,34,15399,,,,
0.19834871590137482,34,15449,,,,
0.07264140248298645,34,15499,,,,
0.34080418944358826,34,15549,,,,
0.3257893919944763,34,15599,,,,
0.22881968319416046,34,15649,,,,
0.10541532933712006,34,15699,,,,
0.14209090173244476,34,15749,,,,
,34,15749,0.4949803054332733,0.8550000190734863,,
,34,15749,,,0.9209722280502319,
0.10828132182359695,35,15799,,,,
0.06769157946109772,35,15849,,,,
0.10483767092227936,35,15899,,,,
0.18746976554393768,35,15949,,,,
0.26291704177856445,35,15999,,,,
0.13936473429203033,35,16049,,,,
0.16119477152824402,35,16099,,,,
0.2064807415008545,35,16149,,,,
0.22028471529483795,35,16199,,,,
,35,16199,0.4960370361804962,0.8600000143051147,,
,35,16199,,,0.926319420337677,
0.14919470250606537,36,16249,,,,
0.2860933244228363,36,16299,,,,
0.09626096487045288,36,16349,,,,
0.039697226136922836,36,16399,,,,
0.09600508213043213,36,16449,,,,
0.1869199126958847,36,16499,,,,
0.08308418095111847,36,16549,,,,
0.08574315160512924,36,16599,,,,
0.11610238254070282,36,16649,,,,
,36,16649,0.48140811920166016,0.8587499856948853,,
,36,16649,,,0.9240278005599976,
0.06274424493312836,37,16699,,,,
0.18557608127593994,37,16749,,,,
0.12175963819026947,37,16799,,,,
0.1924716979265213,37,16849,,,,
0.11949344724416733,37,16899,,,,
0.05940988287329674,37,16949,,,,
0.2997627258300781,37,16999,,,,
0.26553699374198914,37,17049,,,,
0.2071317434310913,37,17099,,,,
,37,17099,0.480144202709198,0.8575000166893005,,
,37,17099,,,0.9275694489479065,
0.2895444929599762,38,17149,,,,
0.20084074139595032,38,17199,,,,
0.14217430353164673,38,17249,,,,
0.052118100225925446,38,17299,,,,
0.06694798171520233,38,17349,,,,
0.11850939691066742,38,17399,,,,
0.1250177025794983,38,17449,,,,
0.2099134922027588,38,17499,,,,
0.24450162053108215,38,17549,,,,
,38,17549,0.5040293335914612,0.8543750047683716,,
,38,17549,,,0.9307639002799988,
0.1210985854268074,39,17599,,,,
0.1126188114285469,39,17649,,,,
0.12728652358055115,39,17699,,,,
0.306206613779068,39,17749,,,,
0.2459186464548111,39,17799,,,,
0.2053074985742569,39,17849,,,,
0.1877802014350891,39,17899,,,,
0.1444675475358963,39,17949,,,,
0.29713356494903564,39,17999,,,,
,39,17999,0.5070377588272095,0.8512499928474426,,
,39,17999,,,0.9329166412353516,
0.1897054761648178,40,18049,,,,
0.30576184391975403,40,18099,,,,
0.14492926001548767,40,18149,,,,
0.4972901940345764,40,18199,,,,
0.09370754659175873,40,18249,,,,
0.11730725318193436,40,18299,,,,
0.1585441529750824,40,18349,,,,
0.08894708752632141,40,18399,,,,
0.11063424497842789,40,18449,,,,
,40,18449,0.48751917481422424,0.8637499809265137,,
,40,18449,,,0.9349305629730225,
0.18439318239688873,41,18499,,,,
0.5327315330505371,41,18549,,,,
0.1887727677822113,41,18599,,,,
0.07767739146947861,41,18649,,,,
0.16426536440849304,41,18699,,,,
0.04734425246715546,41,18749,,,,
0.09328784793615341,41,18799,,,,
0.1776423454284668,41,18849,,,,
0.1227329820394516,41,18899,,,,
,41,18899,0.5318125486373901,0.8600000143051147,,
,41,18899,,,0.9325000047683716,
0.0773443877696991,42,18949,,,,
0.389304518699646,42,18999,,,,
0.28750771284103394,42,19049,,,,
0.15356099605560303,42,19099,,,,
0.1768384575843811,42,19149,,,,
0.5145650506019592,42,19199,,,,
0.11727672815322876,42,19249,,,,
0.06435573101043701,42,19299,,,,
0.13753047585487366,42,19349,,,,
,42,19349,0.5493947863578796,0.8556249737739563,,
,42,19349,,,0.9397916793823242,
0.14200112223625183,43,19399,,,,
0.17068125307559967,43,19449,,,,
0.22512277960777283,43,19499,,,,
0.06395593285560608,43,19549,,,,
0.03766729682683945,43,19599,,,,
0.015331331640481949,43,19649,,,,
0.11630402505397797,43,19699,,,,
0.1631234735250473,43,19749,,,,
0.18839634954929352,43,19799,,,,
,43,19799,0.546176016330719,0.8500000238418579,,
,43,19799,,,0.9352083206176758,
0.18552832305431366,44,19849,,,,
0.10475394874811172,44,19899,,,,
0.034394845366477966,44,19949,,,,
0.032589077949523926,44,19999,,,,
0.08331283181905746,44,20049,,,,
0.12424077093601227,44,20099,,,,
0.202442929148674,44,20149,,,,
0.08336008340120316,44,20199,,,,
0.21553251147270203,44,20249,,,,
,44,20249,0.5259964466094971,0.8650000095367432,,
,44,20249,,,0.9396528005599976,
0.2662341594696045,45,20299,,,,
0.17190122604370117,45,20349,,,,
0.13325989246368408,45,20399,,,,
0.3288774788379669,45,20449,,,,
0.15664458274841309,45,20499,,,,
0.23016498982906342,45,20549,,,,
0.4625600278377533,45,20599,,,,
0.12345366179943085,45,20649,,,,
0.13846427202224731,45,20699,,,,
,45,20699,0.5481841564178467,0.8612499833106995,,
,45,20699,,,0.9383333325386047,
0.09483523666858673,46,20749,,,,
0.11658721417188644,46,20799,,,,
0.1385403722524643,46,20849,,,,
0.0989297479391098,46,20899,,,,
0.035208433866500854,46,20949,,,,
0.06655903160572052,46,20999,,,,
0.16419431567192078,46,21049,,,,
0.16102167963981628,46,21099,,,,
0.09775274991989136,46,21149,,,,
,46,21149,0.5578916072845459,0.8687499761581421,,
,46,21149,,,0.941736102104187,
0.3056581914424896,47,21199,,,,
0.0939086303114891,47,21249,,,,
0.04772701486945152,47,21299,,,,
0.12046791613101959,47,21349,,,,
0.5015421509742737,47,21399,,,,
0.2682914137840271,47,21449,,,,
0.13639923930168152,47,21499,,,,
0.1320771425962448,47,21549,,,,
0.22865107655525208,47,21599,,,,
,47,21599,0.6041204929351807,0.8637499809265137,,
,47,21599,,,0.9440972208976746,
0.17025423049926758,48,21649,,,,
0.13112333416938782,48,21699,,,,
0.2928101420402527,48,21749,,,,
0.092290960252285,48,21799,,,,
0.4623842239379883,48,21849,,,,
0.04392892122268677,48,21899,,,,
0.09708791226148605,48,21949,,,,
0.0904887467622757,48,21999,,,,
0.007383421994745731,48,22049,,,,
,48,22049,0.5969690680503845,0.8650000095367432,,
,48,22049,,,0.9445833563804626,
0.06647170335054398,49,22099,,,,
0.09066074341535568,49,22149,,,,
0.08037987351417542,49,22199,,,,
0.29115039110183716,49,22249,,,,
0.17272908985614777,49,22299,,,,
0.28122106194496155,49,22349,,,,
0.07279827445745468,49,22399,,,,
0.1110374927520752,49,22449,,,,
0.068343386054039,49,22499,,,,
,49,22499,0.6387626528739929,0.8531249761581421,,
,49,22499,,,0.9478472471237183,
0.04497735574841499,50,22549,,,,
0.17778725922107697,50,22599,,,,
0.12854401767253876,50,22649,,,,
0.07083793729543686,50,22699,,,,
0.050520628690719604,50,22749,,,,
0.12883751094341278,50,22799,,,,
0.33266550302505493,50,22849,,,,
0.27214720845222473,50,22899,,,,
0.10962717235088348,50,22949,,,,
,50,22949,0.6444693207740784,0.8675000071525574,,
,50,22949,,,0.9468749761581421,
0.05221148580312729,51,22999,,,,
0.1068999320268631,51,23049,,,,
0.3128405213356018,51,23099,,,,
0.08934236317873001,51,23149,,,,
0.0741373747587204,51,23199,,,,
0.1506320834159851,51,23249,,,,
0.14132772386074066,51,23299,,,,
0.16145427525043488,51,23349,,,,
0.1746291220188141,51,23399,,,,
,51,23399,0.6577950119972229,0.8618749976158142,,
,51,23399,,,0.9473611116409302,
0.0453474186360836,52,23449,,,,
0.1127627044916153,52,23499,,,,
0.16703081130981445,52,23549,,,,
0.0638558641076088,52,23599,,,,
0.18649396300315857,52,23649,,,,
0.22585053741931915,52,23699,,,,
0.10829955339431763,52,23749,,,,
0.22858832776546478,52,23799,,,,
0.07582485675811768,52,23849,,,,
,52,23849,0.7122763991355896,0.8637499809265137,,
,52,23849,,,0.9489583373069763,
0.14911791682243347,53,23899,,,,
0.13127610087394714,53,23949,,,,
0.18501761555671692,53,23999,,,,
0.06766483932733536,53,24049,,,,
0.1526581048965454,53,24099,,,,
0.1909862607717514,53,24149,,,,
0.11398822069168091,53,24199,,,,
0.15394051373004913,53,24249,,,,
0.006248416844755411,53,24299,,,,
,53,24299,0.6829544901847839,0.8650000095367432,,
,53,24299,,,0.9534721970558167,
0.142426535487175,54,24349,,,,
0.08523056656122208,54,24399,,,,
0.1807931512594223,54,24449,,,,
0.19673460721969604,54,24499,,,,
0.07450942695140839,54,24549,,,,
0.2592114210128784,54,24599,,,,
0.058528292924165726,54,24649,,,,
0.06986084580421448,54,24699,,,,
0.022427644580602646,54,24749,,,,
,54,24749,0.6496679782867432,0.8637499809265137,,
,54,24749,,,0.9546527862548828,
0.07702695578336716,55,24799,,,,
0.10756811499595642,55,24849,,,,
0.24345052242279053,55,24899,,,,
0.0700344666838646,55,24949,,,,
0.08153674751520157,55,24999,,,,
0.017887210473418236,55,25049,,,,
0.12473137676715851,55,25099,,,,
0.24313519895076752,55,25149,,,,
0.09759876132011414,55,25199,,,,
,55,25199,0.7022457122802734,0.8643749952316284,,
,55,25199,,,0.956041693687439,
0.15636809170246124,56,25249,,,,
0.18732738494873047,56,25299,,,,
0.12414249777793884,56,25349,,,,
0.04676912724971771,56,25399,,,,
0.13736946880817413,56,25449,,,,
0.024513036012649536,56,25499,,,,
0.046640053391456604,56,25549,,,,
0.1339738667011261,56,25599,,,,
0.18577474355697632,56,25649,,,,
,56,25649,0.7442249059677124,0.8643749952316284,,
,56,25649,,,0.9565277695655823,
0.3663311004638672,57,25699,,,,
0.15335731208324432,57,25749,,,,
0.021893441677093506,57,25799,,,,
0.19631493091583252,57,25849,,,,
0.10661108791828156,57,25899,,,,
0.15367184579372406,57,25949,,,,
0.1127542182803154,57,25999,,,,
0.1662081927061081,57,26049,,,,
0.07762196660041809,57,26099,,,,
,57,26099,0.7265997529029846,0.8556249737739563,,
,57,26099,,,0.9559027552604675,
0.11160281300544739,58,26149,,,,
0.07614490389823914,58,26199,,,,
0.06688292324542999,58,26249,,,,
0.1450958549976349,58,26299,,,,
0.08521159738302231,58,26349,,,,
0.05676872655749321,58,26399,,,,
0.07244835793972015,58,26449,,,,
0.0956730768084526,58,26499,,,,
0.05549032986164093,58,26549,,,,
,58,26549,0.8236337304115295,0.856249988079071,,
,58,26549,,,0.9601389169692993,
0.041401490569114685,59,26599,,,,
0.037527911365032196,59,26649,,,,
0.23947840929031372,59,26699,,,,
0.03800196945667267,59,26749,,,,
0.11915034055709839,59,26799,,,,
0.10542872548103333,59,26849,,,,
0.14303699135780334,59,26899,,,,
0.031710170209407806,59,26949,,,,
0.15647858381271362,59,26999,,,,
,59,26999,0.8322124481201172,0.8531249761581421,,
,59,26999,,,0.9599999785423279,
0.08902215212583542,60,27049,,,,
0.007135470863431692,60,27099,,,,
0.19436360895633698,60,27149,,,,
0.01324070431292057,60,27199,,,,
0.07727710157632828,60,27249,,,,
0.07240232825279236,60,27299,,,,
0.018887927755713463,60,27349,,,,
0.13939820230007172,60,27399,,,,
0.0674089714884758,60,27449,,,,
,60,27449,0.8383407592773438,0.8612499833106995,,
,60,27449,,,0.9583333134651184,
0.02379983477294445,61,27499,,,,
0.057949475944042206,61,27549,,,,
0.0693691149353981,61,27599,,,,
0.018120892345905304,61,27649,,,,
0.052968259900808334,61,27699,,,,
0.04889548197388649,61,27749,,,,
0.057739678770303726,61,27799,,,,
0.07982924580574036,61,27849,,,,
0.0635150671005249,61,27899,,,,
,61,27899,0.8846337795257568,0.8550000190734863,,
,61,27899,,,0.9601389169692993,
0.07211697846651077,62,27949,,,,
0.07273392379283905,62,27999,,,,
0.11859595030546188,62,28049,,,,
0.026156704872846603,62,28099,,,,
0.0966130718588829,62,28149,,,,
0.13560926914215088,62,28199,,,,
0.15066275000572205,62,28249,,,,
0.13521721959114075,62,28299,,,,
0.16196922957897186,62,28349,,,,
,62,28349,0.8828780651092529,0.8662499785423279,,
,62,28349,,,0.9621527791023254,
0.06570371985435486,63,28399,,,,
0.019126180559396744,63,28449,,,,
0.020271603018045425,63,28499,,,,
0.056904386729002,63,28549,,,,
0.032623931765556335,63,28599,,,,
0.13947860896587372,63,28649,,,,
0.017899729311466217,63,28699,,,,
0.04229448363184929,63,28749,,,,
0.11251850426197052,63,28799,,,,
,63,28799,0.9024800658226013,0.8662499785423279,,
,63,28799,,,0.9638888835906982,
0.027807332575321198,64,28849,,,,
0.02539214678108692,64,28899,,,,
0.034376680850982666,64,28949,,,,
0.08936739712953568,64,28999,,,,
0.03440067917108536,64,29049,,,,
0.1005830317735672,64,29099,,,,
0.044300906360149384,64,29149,,,,
0.003465900896117091,64,29199,,,,
0.05157336965203285,64,29249,,,,
,64,29249,0.9249305129051208,0.8631250262260437,,
,64,29249,,,0.9653472304344177,
0.16828985512256622,65,29299,,,,
0.06795860826969147,65,29349,,,,
0.01289297640323639,65,29399,,,,
0.07847142219543457,65,29449,,,,
0.04558008909225464,65,29499,,,,
0.0481448769569397,65,29549,,,,
0.4005885720252991,65,29599,,,,
0.12398023903369904,65,29649,,,,
0.04205281287431717,65,29699,,,,
,65,29699,0.9231628179550171,0.8681250214576721,,
,65,29699,,,0.9671527743339539,
0.08269770443439484,66,29749,,,,
0.0469764843583107,66,29799,,,,
0.012537701986730099,66,29849,,,,
0.05571921169757843,66,29899,,,,
0.10817667096853256,66,29949,,,,
0.03625508025288582,66,29999,,,,
0.015090351924300194,66,30049,,,,
0.011276558972895145,66,30099,,,,
0.09279105067253113,66,30149,,,,
,66,30149,1.0372283458709717,0.8662499785423279,,
,66,30149,,,0.965416669845581,
0.0597691684961319,67,30199,,,,
0.011815967038273811,67,30249,,,,
0.11686749756336212,67,30299,,,,
0.019400320947170258,67,30349,,,,
0.06789536029100418,67,30399,,,,
0.06528046727180481,67,30449,,,,
0.14197522401809692,67,30499,,,,
0.02130945958197117,67,30549,,,,
0.07923388481140137,67,30599,,,,
,67,30599,1.0612895488739014,0.8606250286102295,,
