train_loss,epoch,step,val_loss,val_acc,train_acc
2.1889758110046387,3,4399,,,
2.825146436691284,3,4449,,,
2.8597071170806885,3,4499,,,
2.68336820602417,3,4549,,,
2.4392619132995605,3,4599,,,
2.4801478385925293,3,4649,,,
2.8824496269226074,3,4699,,,
2.5873935222625732,3,4749,,,
2.6741552352905273,3,4799,,,
3.1057558059692383,3,4849,,,
2.299075126647949,3,4899,,,
2.3691067695617676,3,4949,,,
2.6244893074035645,3,4999,,,
2.3819103240966797,3,5049,,,
2.283928155899048,3,5099,,,
2.729402542114258,3,5149,,,
2.6234614849090576,3,5199,,,
2.195570468902588,3,5249,,,
2.7992019653320312,3,5299,,,
2.7268872261047363,3,5349,,,
2.263995409011841,3,5399,,,
2.700392007827759,3,5449,,,
2.5949692726135254,3,5499,,,
2.617525339126587,3,5549,,,
2.4080119132995605,3,5599,,,
,3,5623,3.34175705909729,0.271699994802475,
,3,5623,,,0.36723196506500244
2.5450758934020996,4,5649,,,
2.50382399559021,4,5699,,,
1.9876821041107178,4,5749,,,
2.2437191009521484,4,5799,,,
2.2702343463897705,4,5849,,,
2.7099013328552246,4,5899,,,
2.5015294551849365,4,5949,,,
2.4070258140563965,4,5999,,,
2.7902913093566895,4,6049,,,
2.3688716888427734,4,6099,,,
2.5683391094207764,4,6149,,,
2.6819534301757812,4,6199,,,
2.129878282546997,4,6249,,,
2.7033753395080566,4,6299,,,
2.7127113342285156,4,6349,,,
2.238386631011963,4,6399,,,
2.5895752906799316,4,6449,,,
2.1822946071624756,4,6499,,,
2.2179603576660156,4,6549,,,
2.6374573707580566,4,6599,,,
2.4866108894348145,4,6649,,,
2.2777271270751953,4,6699,,,
2.239473819732666,4,6749,,,
2.380815029144287,4,6799,,,
1.9639968872070312,4,6849,,,
2.8566370010375977,4,6899,,,
2.382009983062744,4,6949,,,
2.080418586730957,4,6999,,,
,4,7029,2.742856740951538,0.3495999872684479,
,4,7029,,,0.42337527871131897
1.7001501321792603,5,7049,,,
1.8960398435592651,5,7099,,,
2.198040723800659,5,7149,,,
2.124932289123535,5,7199,,,
1.8609521389007568,5,7249,,,
1.9806098937988281,5,7299,,,
2.317770481109619,5,7349,,,
2.1652092933654785,5,7399,,,
1.8670146465301514,5,7449,,,
1.4668540954589844,5,7499,,,
2.216057300567627,5,7549,,,
2.090414524078369,5,7599,,,
2.396667003631592,5,7649,,,
1.8221654891967773,5,7699,,,
2.4561612606048584,5,7749,,,
2.063737154006958,5,7799,,,
2.0146541595458984,5,7849,,,
2.2391600608825684,5,7899,,,
1.984357237815857,5,7949,,,
2.089031934738159,5,7999,,,
1.940964937210083,5,8049,,,
2.16749906539917,5,8099,,,
1.786128044128418,5,8149,,,
2.4862520694732666,5,8199,,,
1.8095065355300903,5,8249,,,
2.4658660888671875,5,8299,,,
2.1260488033294678,5,8349,,,
2.1717710494995117,5,8399,,,
,5,8435,2.98186993598938,0.32499998807907104,
,5,8435,,,0.47801831364631653
1.6416893005371094,6,8449,,,
1.8080813884735107,6,8499,,,
1.4867480993270874,6,8549,,,
2.0298657417297363,6,8599,,,
2.0799570083618164,6,8649,,,
2.0658907890319824,6,8699,,,
1.899916172027588,6,8749,,,
1.8116002082824707,6,8799,,,
1.8371570110321045,6,8849,,,
1.8839569091796875,6,8899,,,
1.9778313636779785,6,8949,,,
1.9221229553222656,6,8999,,,
1.9556159973144531,6,9049,,,
1.8024076223373413,6,9099,,,
1.884068489074707,6,9149,,,
1.520882248878479,6,9199,,,
1.7761515378952026,6,9249,,,
1.638259768486023,6,9299,,,
1.9670565128326416,6,9349,,,
1.8420552015304565,6,9399,,,
2.1358864307403564,6,9449,,,
1.5769028663635254,6,9499,,,
1.777072548866272,6,9549,,,
1.9314738512039185,6,9599,,,
1.445298671722412,6,9649,,,
1.7616122961044312,6,9699,,,
1.9958043098449707,6,9749,,,
2.081542730331421,6,9799,,,
,6,9841,3.116020917892456,0.3271999955177307,
,6,9841,,,0.5319278836250305
1.5580556392669678,7,9849,,,
1.4461400508880615,7,9899,,,
1.2459392547607422,7,9949,,,
1.9555542469024658,7,9999,,,
1.2790884971618652,7,10049,,,
1.2493455410003662,7,10099,,,
1.3302805423736572,7,10149,,,
1.886786937713623,7,10199,,,
1.6319996118545532,7,10249,,,
1.5577183961868286,7,10299,,,
1.339052677154541,7,10349,,,
1.2208020687103271,7,10399,,,
1.6943812370300293,7,10449,,,
1.625854730606079,7,10499,,,
1.4621424674987793,7,10549,,,
1.5458793640136719,7,10599,,,
1.523913860321045,7,10649,,,
1.7653447389602661,7,10699,,,
1.748305320739746,7,10749,,,
1.9811007976531982,7,10799,,,
1.8314517736434937,7,10849,,,
1.8896957635879517,7,10899,,,
1.365707516670227,7,10949,,,
1.4512348175048828,7,10999,,,
1.7333226203918457,7,11049,,,
1.515763521194458,7,11099,,,
1.5829663276672363,7,11149,,,
1.4152522087097168,7,11199,,,
,7,11247,3.0009727478027344,0.35589998960494995,
,7,11247,,,0.5877489447593689
1.573444128036499,8,11249,,,
1.0678508281707764,8,11299,,,
0.9716295599937439,8,11349,,,
1.1739863157272339,8,11399,,,
1.00075101852417,8,11449,,,
1.046499252319336,8,11499,,,
1.0420653820037842,8,11549,,,
1.5908317565917969,8,11599,,,
1.121057391166687,8,11649,,,
1.0373796224594116,8,11699,,,
1.0801403522491455,8,11749,,,
1.3579869270324707,8,11799,,,
0.8653944730758667,8,11849,,,
1.2318196296691895,8,11899,,,
1.3610339164733887,8,11949,,,
1.4038887023925781,8,11999,,,
1.3765285015106201,8,12049,,,
1.179499626159668,8,12099,,,
1.5997114181518555,8,12149,,,
1.4501042366027832,8,12199,,,
1.3843711614608765,8,12249,,,
0.9735360145568848,8,12299,,,
1.085807204246521,8,12349,,,
1.4732195138931274,8,12399,,,
1.4626920223236084,8,12449,,,
1.3396227359771729,8,12499,,,
1.3480638265609741,8,12549,,,
1.279950499534607,8,12599,,,
1.6634352207183838,8,12649,,,
,8,12653,3.0143089294433594,0.34790000319480896,
,8,12653,,,0.6533050537109375
0.8964421153068542,9,12699,,,
0.9851045608520508,9,12749,,,
0.8107099533081055,9,12799,,,
0.8247398138046265,9,12849,,,
0.8129534721374512,9,12899,,,
1.1199980974197388,9,12949,,,
1.093290090560913,9,12999,,,
1.1772983074188232,9,13049,,,
0.8358116149902344,9,13099,,,
0.7904117703437805,9,13149,,,
1.0886781215667725,9,13199,,,
1.1121361255645752,9,13249,,,
1.2492825984954834,9,13299,,,
1.004814624786377,9,13349,,,
0.9262409210205078,9,13399,,,
0.6532293558120728,9,13449,,,
1.0228443145751953,9,13499,,,
1.1351335048675537,9,13549,,,
1.1851975917816162,9,13599,,,
1.3732342720031738,9,13649,,,
1.187476634979248,9,13699,,,
1.2000279426574707,9,13749,,,
1.2780693769454956,9,13799,,,
1.138535976409912,9,13849,,,
1.330549716949463,9,13899,,,
1.2517645359039307,9,13949,,,
1.1024906635284424,9,13999,,,
1.3251768350601196,9,14049,,,
,9,14059,3.901184320449829,0.29750001430511475,
,9,14059,,,0.7247622013092041
0.4027065634727478,10,14099,,,
0.5319777727127075,10,14149,,,
0.5429591536521912,10,14199,,,
0.46843743324279785,10,14249,,,
0.6038788557052612,10,14299,,,
0.5721256732940674,10,14349,,,
0.7240555286407471,10,14399,,,
0.7642608880996704,10,14449,,,
0.7453621625900269,10,14499,,,
0.5630282759666443,10,14549,,,
0.6240229606628418,10,14599,,,
0.7032616138458252,10,14649,,,
0.4304209351539612,10,14699,,,
0.6403107047080994,10,14749,,,
0.7467588186264038,10,14799,,,
0.8365908861160278,10,14849,,,
0.7988845109939575,10,14899,,,
0.48408740758895874,10,14949,,,
0.8146744966506958,10,14999,,,
0.7559711933135986,10,15049,,,
0.8232451677322388,10,15099,,,
0.7424945831298828,10,15149,,,
0.9345876574516296,10,15199,,,
1.308712363243103,10,15249,,,
0.81858229637146,10,15299,,,
0.8632871508598328,10,15349,,,
1.087864875793457,10,15399,,,
0.7312734127044678,10,15449,,,
,10,15465,3.715277671813965,0.3100000023841858,
,10,15465,,,0.8023759722709656
0.3463627099990845,11,15499,,,
0.4010372757911682,11,15549,,,
0.31006571650505066,11,15599,,,
0.38207757472991943,11,15649,,,
0.2717866003513336,11,15699,,,
0.48693305253982544,11,15749,,,
0.36090409755706787,11,15799,,,
0.40293288230895996,11,15849,,,
0.6615475416183472,11,15899,,,
0.3187999129295349,11,15949,,,
0.36854690313339233,11,15999,,,
0.5391110181808472,11,16049,,,
0.5496171116828918,11,16099,,,
0.538067102432251,11,16149,,,
0.3869580030441284,11,16199,,,
0.3855929374694824,11,16249,,,
0.38518601655960083,11,16299,,,
0.4452744126319885,11,16349,,,
0.7350016832351685,11,16399,,,
0.3520033359527588,11,16449,,,
0.4891733229160309,11,16499,,,
0.40221574902534485,11,16549,,,
0.4738733172416687,11,16599,,,
0.463445246219635,11,16649,,,
0.4914272427558899,11,16699,,,
0.5689125657081604,11,16749,,,
0.5884674191474915,11,16799,,,
0.8744550943374634,11,16849,,,
,11,16871,3.7516207695007324,0.3246000111103058,
,11,16871,,,0.8783116936683655
0.18614259362220764,12,16899,,,
0.19368000328540802,12,16949,,,
0.23561182618141174,12,16999,,,
0.25131842494010925,12,17049,,,
0.23079277575016022,12,17099,,,
0.12501055002212524,12,17149,,,
0.19079990684986115,12,17199,,,
0.26618051528930664,12,17249,,,
0.14587874710559845,12,17299,,,
0.2164955735206604,12,17349,,,
0.24101614952087402,12,17399,,,
0.14877334237098694,12,17449,,,
0.23891088366508484,12,17499,,,
0.15916529297828674,12,17549,,,
0.1485707014799118,12,17599,,,
0.26029419898986816,12,17649,,,
0.21152976155281067,12,17699,,,
0.263344407081604,12,17749,,,
0.23896439373493195,12,17799,,,
0.2322111427783966,12,17849,,,
0.19053946435451508,12,17899,,,
0.2013649344444275,12,17949,,,
0.30978238582611084,12,17999,,,
0.22953152656555176,12,18049,,,
0.33341437578201294,12,18099,,,
0.31202131509780884,12,18149,,,
0.4475769102573395,12,18199,,,
0.3331369161605835,12,18249,,,
,12,18277,3.5687203407287598,0.36169999837875366,
,12,18277,,,0.9403449296951294
0.07896748930215836,13,18299,,,
0.08200924843549728,13,18349,,,
0.1018463522195816,13,18399,,,
0.10880322754383087,13,18449,,,
0.09746121615171432,13,18499,,,
0.13281607627868652,13,18549,,,
0.0595216378569603,13,18599,,,
0.07412592321634293,13,18649,,,
0.06252472847700119,13,18699,,,
0.06704480946063995,13,18749,,,
0.0807422623038292,13,18799,,,
0.05283781513571739,13,18849,,,
0.06643696129322052,13,18899,,,
0.07754248380661011,13,18949,,,
0.06130984053015709,13,18999,,,
0.06540588289499283,13,19049,,,
0.046574853360652924,13,19099,,,
0.04438953846693039,13,19149,,,
0.1126086413860321,13,19199,,,
0.12726445496082306,13,19249,,,
0.1558324247598648,13,19299,,,
0.09482090175151825,13,19349,,,
0.07348860800266266,13,19399,,,
0.11690017580986023,13,19449,,,
0.07113060355186462,13,19499,,,
0.07806766033172607,13,19549,,,
0.07700697332620621,13,19599,,,
0.17504626512527466,13,19649,,,
,13,19683,3.471086263656616,0.39559999108314514,
,13,19683,,,0.9828413724899292
0.06847263127565384,14,19699,,,
0.02320336550474167,14,19749,,,
0.027146168053150177,14,19799,,,
0.015130070969462395,14,19849,,,
0.03482768312096596,14,19899,,,
0.02031955122947693,14,19949,,,
0.01997941918671131,14,19999,,,
0.009943874552845955,14,20049,,,
0.016643082723021507,14,20099,,,
0.10521435737609863,14,20149,,,
0.030817929655313492,14,20199,,,
0.026263469830155373,14,20249,,,
0.04226336628198624,14,20299,,,
0.015066761523485184,14,20349,,,
0.010527309961616993,14,20399,,,
0.013702260330319405,14,20449,,,
0.01513333898037672,14,20499,,,
0.019074201583862305,14,20549,,,
0.02292330004274845,14,20599,,,
0.022143971174955368,14,20649,,,
0.026009608060121536,14,20699,,,
0.029638005420565605,14,20749,,,
0.036746226251125336,14,20799,,,
0.18720318377017975,14,20849,,,
0.03566305339336395,14,20899,,,
0.018502594903111458,14,20949,,,
0.016169976443052292,14,20999,,,
0.018111303448677063,14,21049,,,
,14,21089,3.253286123275757,0.4187000095844269,
,14,21089,,,0.9978440403938293
0.008421800099313259,15,21099,,,
0.01107314694672823,15,21149,,,
0.008538825437426567,15,21199,,,
0.012936962768435478,15,21249,,,
0.011935548856854439,15,21299,,,
0.010069824755191803,15,21349,,,
0.00851726345717907,15,21399,,,
0.007171696983277798,15,21449,,,
0.010465489700436592,15,21499,,,
0.00854529906064272,15,21549,,,
0.006356158293783665,15,21599,,,
0.007538120727986097,15,21649,,,
0.01456446573138237,15,21699,,,
0.0046017891727387905,15,21749,,,
0.0070182099007070065,15,21799,,,
0.007565655745565891,15,21849,,,
0.005506111774593592,15,21899,,,
0.23477618396282196,15,21949,,,
0.005474934820085764,15,21999,,,
0.00575243029743433,15,22049,,,
0.008356176316738129,15,22099,,,
0.010583100840449333,15,22149,,,
0.004356760531663895,15,22199,,,
0.010706128552556038,15,22249,,,
0.005518488585948944,15,22299,,,
0.004719272721558809,15,22349,,,
0.010969585739076138,15,22399,,,
0.00594313582405448,15,22449,,,
